key,data_source,species_reported,identifier,identification_type,identification_year,herbarium,herbarium_barcode,harbarium_voucher,field_plant_id,collection_year,collection_month,collection_day,collection_country,collection_stateProvince,collection_municipality,collection_locality,coord_longitude,coord_latitude,coord_source,reference,notes
LP2024_001656,herbarium,Chamaecrista_supplex,Conceicao_AS,taxonomist,NA,CEPEC,92496,Nunes_TS_474,NA,2000,01,02,Brazil,Bahia,Remanso,"""Estrada para Pilao Arcado, entrada a direita, ca. 29Km da cidade.""",-42.302778,-9.755,field_measured,splink,NA
LP2024_001657,herbarium,Chamaecrista_supplex,Queiroz_LP,taxonomist,2002,HUEFS,52932,Queiroz_LP_6578,NA,2001,04,28,Brazil,Bahia,Pilao_Arcado,"""1 Km depois da ponte sobre o riacho de lage, 30 Km de Remanso na estrada para Pilao Arcado.""",-42.298056,-9.758889,field_measured,splink,NA
LP2024_001658,herbarium,Chamaecrista_supplex,Queiroz_LP,taxonomist,2015,HUEFS,212927,Alves_PAC_31,NA,2014,02,23,Brazil,Bahia,Remanso,"""Rodovia em direcao ao Mun. Raimundo Nonato (500m do trevo).""",-42.101389,-9.604167,field_measured,splink,NA
LP2024_001659,herbarium,Chamaecrista_supplex,Queiroz_LP,taxonomist,2011,HUEFS,116594,Cardoso_D_1760,NA,2007,02,07,Brazil,Piaui,Valenca_do_Piaui,"""BR 316, sentido Inhuma.""",-41.744722,-6.469444,field_measured,splink,NA
LP2024_001660,herbarium,Chamaecrista_supplex,Conceicao_AS,taxonomist,2004,HUEFS,81509,Nunes_TS_1103,NA,2004,04,18,Brazil,Bahia,Casa_Nova,"""ca. 45,1 km W na estrada para Remanso.""",-41.368611,-9.280278,field_measured,splink,NA
LP2024_001661,herbarium,Chamaecrista_supplex,Queiroz_LP,taxonomist,2015,HUEFS,212933,Alves_PAC_37,NA,2014,02,25,Brazil,Bahia,Casa_Nova,"""Rodovia para o Municipio de Casa Nova (margeando a area de pastagem).""",-41.365833,-9.278056,field_measured,splink,NA
LP2024_001662,herbarium,Chamaecrista_supplex,Fernades_A,northereast_BR_expert,1994,EAC,11043,Coradin_L_1366,NA,1979,04,07,Brazil,Pernambuco,Petrolina,"""Divisa dos estados PE -PI, BR 407, Substrato arenoso""",-41.047456,-8.447324,estimated,splink,NA
LP2024_001663,herbarium,Chamaecrista_supplex,Queiroz_LP,taxonomist,2011,HUEFS,164096,Fotius_G_3535,NA,1983,08,03,Brazil,Pernambuco,Petrolina,"""5 km ao norte do CPATSA, (setor sementes). estrada abandonada, solo mais ou menos argiloso quase sem vegetacao""",-40.310859,-9.032132,estimated,splink,NA
LP2024_001664,herbarium,Chamaecrista_supplex,Queiroz_LP,taxonomist,1998,HUEFS,31942,Figueiredo_MA_589,NA,1996,04,25,Brazil,Ceara,Aiuaba,"""Estacao Ecologica de Aiuaba. Lagoa do Rosio.  Substrato: cristalino pre-cambriano, solo litolico, rana (seixos angulosos).""",-40.142574,-6.616932,estimated,splink,NA
LP2024_001665,herbarium,Chamaecrista_supplex,Fernades_A,northereast_BR_expert,1994,EAC,10075,Nunes_E_sn2,NA,1981,04,27,Brazil,Ceara,Taua,"""Cachoeirinha, Substrato mal drenado""",-40.110533,-5.614470,estimated,splink,NA
LP2024_001666,herbarium,Chamaecrista_supplex,Fernades_A,northereast_BR_expert,1994,EAC,2302,Fernandes_A_sn4,NA,1973,06,15,Brazil,Ceara,Sobral,"""Fazenda Macapa""",-40.017023,-4.049792,estimated,splink,NA
LP2024_001667,herbarium,Chamaecrista_supplex,Queiroz_RT,northereast_BR_expert,NA,HUEFS,173335,SiqueiraFilho_JA_2001,NA,2009,04,08,Brazil,Pernambuco,Parnamirim,"""Sitio Olhos dagua.""",-39.596667,-8.144167,field_measured,splink,NA
LP2024_001668,herbarium,Chamaecrista_supplex,Barneby_RC,taxonomist,NA,NY,471014,Mori_SA_11604,NA,1979,03,17,Brazil,Bahia,Ibicarai,"""Rod. BR-415, a 2 km W de Ibicarai""",-39.560056,-14.858944,estimated,splink,NA
LP2024_001669,herbarium,Chamaecrista_supplex,Queiroz_LP,taxonomist,2018,HUEFS,220364,Fontana_AP_9203,NA,2015,03,25,Brazil,Pernambuco,Cabrobo,"""area de canal.""",-39.439722,-8.458056,field_measured,splink,NA
LP2024_001670,herbarium,Chamaecrista_supplex,Fernades_A,northereast_BR_expert,1998,EAC,26448,Paiva_JCG_sn,NA,1998,04,29,Brazil,Ceara,Caucaia,"""Parque Botanico do Ceara., Perto do mangue""",-38.634328,-3.704760,estimated,splink,NA
LP2024_001671,herbarium,Chamaecrista_supplex,Queiroz_RT,northereast_BR_expert,2015,EAC,45228,Silva_ML_216,NA,2007,03,15,Brazil,Rio_Grande_do_Norte,Mossoro,"""Distrito de Alagoinha, Fazenda Rafael Fernandes, Solo arenoso, relevo plano.""",-37.395833,-5.051944,field_measured,splink,NA
LP2024_001672,herbarium,Chamaecrista_supplex,Queiroz_RT,northereast_BR_expert,2005,MOSS,14373,Queiroz_RT_174,NA,2005,04,23,Brazil,Rio_Grande_do_Norte,Serra_Negra_do_Norte,"""Estacao Ecologica do Serido.""",-37.261075,-6.577322,field_measured,splink,NA
LP2024_001673,herbarium,Chamaecrista_supplex,Queiroz_RT,northereast_BR_expert,2005,UFRN,UFRN00002517,Queiroz_RT_546,NA,2005,10,11,Brazil,Rio_Grande_do_Norte,Natal,"""Campus central da UFRN., Proximo ao CB em frente a Reitoria.""",-35.201863,-5.840742,estimated,reflora,NA
LP2024_001674,herbarium,Chamaecrista_supplex,Queiroz_RT,northereast_BR_expert,2005,UFRN,UFRN00002509,Queiroz_RT_547,NA,2005,10,11,Brazil,Rio_Grande_do_Norte,Natal,"""Campus central da UFRN., Proximo ao ginasinho. Vegetacao antropizada. Populacao muito pequena restrita a poucos ambienta.""",-35.198871,-5.835997,estimated,reflora,NA
LP2024_001675,herbarium,Chamaecrista_supplex,Conceicao_AS,taxonomist,2006,HUEFS,81888,Queiroz_RT_43,NA,2003,06,05,Brazil,Rio_Grande_do_Norte,Natal,"""Campus Central da UFRN, ao lado do setor I, junto aos campos de futebol""",-35.198731,-5.836513,estimated,splink,NA
LP2024_001676,herbarium,Chamaecrista_supplex,Queiroz_RT,northereast_BR_expert,2005,UFRN,UFRN00001433,Queiroz_RT_1433,NA,2003,6,5,Brazil,Rio_Grande_do_Norte,Natal,"""Campus central da UFRN., Ao lado do setor I, junto aos campos de futebol. Vegetacao antropizada.""",-35.198361,-5.836544,estimated,reflora,NA
LP2024_001677,herbarium,Chamaecrista_supplex,Queiroz_RT,northereast_BR_expert,2006,UFRN,UFRN00001771,Loiola_MIB_788,NA,2003,4,24,Brazil,Rio_Grande_do_Norte,Nisia_Floresta,"""Floresta Nacional de Nisia Floresta., Mata, em local aberto. Solo arenoso.""",-35.179755,-6.074234,estimated,reflora,NA
LP2024_001678,herbarium,Chamaecrista_supplex,Queiroz_LP,taxonomist,2011,HVASF,3982,Maciel_JR_981,NA,2009,04,13,Brazil,Pernambuco,Petrolina,"""Fazenda Experimental da UNIVASF. Parcela permanente ""Educacao ambiental"". Caatinga arbustiva-arborea aberta. Solo areno-argiloso. as margens de lagoa.""",-40.55025,-9.316916,field_measured,splink,NA
LP2024_001679,herbarium,Chamaecrista_supplex,Conceicao_AS,taxonomist,2008,HUEFS,110236,Silva_ML_156,NA,2006,09,13,Brazil,Rio_Grande_do_Norte,Mossoro,"""Distrito de Alagoinha, Fazenda Rafael Fernandes.""",-37.405,-5.053889,field_measured,splink,NA
LP2024_001680,herbarium,Chamaecrista_supplex,Queiroz_RT,northereast_BR_expert,2006,UFRN,UFRN00003910,Queiroz_RT_867,NA,2006,5,22,Brazil,Rio_Grande_do_Norte,Serra_Negra_do_Norte,"""Estacao Ecologica do Serido - ESEC., Inicio da trilha. Vegetacao arbustiva. Solo argiloso vermelho, pedras soltas.""",-37.25,-6.577778,field_measured,reflora,NA
LP2024_001681,herbarium,Chamaecrista_supplex,Queiroz_LP,taxonomist,2010,IPA,87331,Queiroz_LP_14757,NA,2010,05,23,Brazil,Piaui,Dirceu_Arcoverde,"""estrada Dirceu Arcoverde para Sao Raimundo Nonato.""",-42.49,-9.261111,field_measured,splink,NA
LP2024_001682,herbarium,Chamaecrista_swainsonii,Queiroz_LP,taxonomist,NA,HUEFS,225823,Queiroz_LP_16416,NA,2016,11,30,Brazil,Bahia,Umburanas,"""Ca. 1 Km W da estrada Umburanas-Minas do Mimoso em direcao a Alegre.""",-41.403575,-10.331472,field_measured,splink,NA
LP2024_001683,herbarium,Chamaecrista_swainsonii,Queiroz_LP,taxonomist,NA,HUEFS,224613,Queiroz_LP_16289,NA,2016,09,08,Brazil,Bahia,Sento_Se,"""Ca. 24,5 Km de Minas do Mimoso.""",-41.394167,-10.315278,field_measured,splink,NA
LP2024_001684,herbarium,Chamaecrista_swainsonii,Queiroz_LP,taxonomist,NA,MBM,242082,Queiroz_LP_5269,NA,1999,4,10,Brazil,Bahia,Umburanas,"""Serra do Curral Feio""",-41.388422,-10.049944,estimated,splink,"""realocado segundo banco do cncflora"""
LP2024_001685,herbarium,Chamaecrista_swainsonii,Conceicao_AS,taxonomist,2008,HUEFS,70774,Queiroz_LP_7719,NA,2003,03,09,Brazil,Bahia,Morro_do_Chapeu,"""Cerca de km 32 W de Morro do Chapeu na estrada para Irece.""",-41.369234,-11.471981,field_measured,splink,NA
LP2024_001686,herbarium,Chamaecrista_swainsonii,Barneby_RC,taxonomist,NA,NY,471008,Irwin_HS_32631,NA,1971,02,20,Brazil,Bahia,Morro_do_Chapeu,"""Ca. 22 km W of Morro do Chapeu""",-41.355457,-11.489676,estimated,splink,NA
LP2024_001687,herbarium,Chamaecrista_swainsonii,Cota_MMT,taxonomist,2017,HUEFS,40007,Alves_PAC_82,NA,2016,02,16,Brazil,Bahia,Morro_do_Chapeu,"""Estrada do Feijao - Lajedo do Bordado (aprox. 21 km da cidade).""",-41.331667,-11.490556,field_measured,splink,NA
LP2024_001688,herbarium,Chamaecrista_swainsonii,Bortoluzzi_RLC,taxonomist,2014,UESC,16303,Patricia_AC_24,NA,2012,12,16,Brazil,Bahia,Morro_do_Chapeu,"""NA""",-41.331389,-11.490556,field_measured,splink,NA
LP2024_001689,herbarium,Chamaecrista_swainsonii,Queiroz_LP,taxonomist,NA,HUEFS,106808,Queiroz_LP_12123,NA,2006,03,08,Brazil,Bahia,Morro_do_Chapeu,"""Lages, ca. 10 Km W de Morro do Chapeu na estrada para Irece.""",-41.330556,-11.498333,field_measured,splink,NA
LP2024_001690,herbarium,Chamaecrista_swainsonii,Barneby_RC,taxonomist,NA,NY,471007,Hatschbach_GG_39559,NA,1977,01,14,Brazil,Bahia,Morro_do_Chapeu,"""Rod. BA 052, 20 km W de Morro do Chapeu""",-41.329117,-11.492841,estimated,splink,NA
LP2024_001691,herbarium,Chamaecrista_swainsonii,Cota_MMT,taxonomist,2017,HUEFS,204133,Harley_RM_57011,NA,2014,02,18,Brazil,Bahia,Umburanas,"""ca. 6.2 km de Delfino na estrada para Delfino ate a Fazenda do Sr Izaldo, e 4.8 km na estrada proximo da fazenda para a Serra do Curral Frio.""",-41.292778,-10.442778,field_measured,splink,NA
LP2024_001692,herbarium,Chamaecrista_swainsonii,Queiroz_LP,taxonomist,2014,P,P01167595,Queiroz_WJ_15943,NA,2014,8,9,Brazil,Bahia,Morro_do_Chapeu,"""Bahia, Morro do Chapeu: Ca. 12 km E de Morro do Chapeu na estrada do Feijao""",-41.099444,-11.582500,field_measured,reflora,NA
LP2024_001693,herbarium,Chamaecrista_swainsonii,Queiroz_LP,taxonomist,NA,HUEFS,209777,Queiroz_LP_15943,NA,2014,08,09,Brazil,Bahia,Morro_do_Chapeu,"""Ca. 12 Km E de Morro do Chapeu na Estrada do Feijao.""",-41.094444,-11.584444,field_measured,splink,NA
LP2024_001694,herbarium,Chamaecrista_swainsonii,Queiroz_RT,northereast_BR_expert,2010,UEC,152684,Silva_JS_831,NA,2010,02,03,Brazil,Bahia,Sobradinho,"""Serra do Cruzeiro, 561 - msm.""",-40.811306,-9.404417,field_measured,splink,NA
LP2024_001695,herbarium,Chamaecrista_swainsonii,Queiroz_LP,taxonomist,2003,HUEFS,69518,Silva_FHM_328,NA,2003,02,16,Brazil,Bahia,Canudos,"""Estacao Biologica de Canudos""",-39.013745,-9.943074,estimated,splink,NA
LP2024_001696,herbarium,Chamaecrista_swainsonii,Queiroz_LP,taxonomist,1993,UEC,126687,Queiroz_LP_2890,NA,1992,11,26,Brazil,Bahia,Feira_de_Santana,"""Campus da UEFS, Em campo degradado.""",-38.975227,-12.199376,estimated,splink,NA
LP2024_001697,herbarium,Chamaecrista_swainsonii,Queiroz_LP,taxonomist,NA,HUEFS,115037,Queiroz_LP_12314,NA,2006,08,28,Brazil,Bahia,Feira_de_Santana,"""Campus da UEFS. Modulo 3, Laboratorio Tecnologico.""",-38.970658,-12.200369,estimated,splink,NA
LP2024_001698,herbarium,Chamaecrista_swainsonii,Queiroz_LP,taxonomist,NA,CEPEC,99700,Queiroz_LP_4445,NA,1995,08,28,Brazil,Bahia,Feira_de_Santana,"""Campus da UEFS, caminho para o setor de Educacao Fisica, ao lado da creche.""",-38.969577,-12.197470,estimated,splink,NA
LP2024_001699,herbarium,Chamaecrista_swainsonii,Guedes_ML,northereast_BR_expert,1987,ALCB,01488,Costa_AL_sn2,NA,1964,01,19,Brazil,Bahia,Tucano,"""Nordeste, Entre Pobal e Tucano. Buraco do Vento. """,-38.731530,-10.954142,estimated,splink,NA
LP2024_001700,herbarium,Chamaecrista_swainsonii,Queiroz_LP,taxonomist,2006,HUEFS,91581,Cardoso_D_206,NA,2004,12,29,Brazil,Bahia,Tucano,"""Tabuleiro, ca. 9,6km da cidade de Tucano.""",-38.716667,-10.92,field_measured,splink,NA
LP2024_001701,herbarium,Chamaecrista_swainsonii,Queiroz_LP,taxonomist,2001,HUNEB,1584,Jesus_NG_214,NA,1999,09,28,Brazil,Bahia,Alagoinhas,"""Campus II - UNEB""",-38.414320,-12.176989,estimated,splink,NA
LP2024_001702,herbarium,Chamaecrista_swainsonii,Guedes_ML,northereast_BR_expert,NA,ALCB,026656,Guedes_ML_sn,NA,1994,08,05,Brazil,Bahia,Lamarao_do_Passe,"""Reconcavo""",-38.378889,-12.617778,field_measured,splink,NA
LP2024_001703,herbarium,Chamaecrista_swainsonii,Guedes_ML,northereast_BR_expert,NA,ALCB,027389,Longa_CM_13,NA,1995,08,NA,Brazil,Bahia,Salvador,"""Regiao Metropolitana Salvador, Dunas do Abaete""",-38.348062,-12.941374,estimated,splink,NA
LP2024_001704,herbarium,Chamaecrista_swainsonii,Rando_JG,taxonomist,NA,CEPEC,131754,Lima_HC_6919,NA,2008,07,27,Brazil,Bahia,Aracas,"""Rodovia Alagoinhas a Aracas, 10-12Km antes de Aracas, Fazenda Oncas.""",-38.305833,-12.189444,field_measured,splink,NA
LP2024_001705,herbarium,Chamaecrista_swainsonii,Rando_JG,taxonomist,2018,HVASF,6473,Fontana_AP_6260,NA,2009,11,23,Brazil,Pernambuco,Tacaratu,"""Serra Grande, torre de TV""",-38.126166,-9.072416,field_measured,splink,NA
LP2024_001706,herbarium,Chamaecrista_swainsonii,Queiroz_LP,taxonomist,2011,HUEFS,57326,Coelho_DM_458,NA,2000,09,04,Brazil,Sergipe,Caninde_do_Sao_Francisco,"""Fazenda Brejo.""",-37.987222,-9.698889,field_measured,splink,NA
LP2024_001707,herbarium,Chamaecrista_swainsonii,Queiroz_LP,taxonomist,2018,HUEFS,230199,Fontana_AP_8378,NA,2014,08,21,Brazil,Pernambuco,Calumbi,"""Serra Vermelha. Cume. Campo rupestre. Divisa com o municipio de Flores""",-37.966944,-8.077778,field_measured,splink,NA
LP2024_001708,herbarium,Chamaecrista_swainsonii,Rando_JG,taxonomist,2011,HUEFS,51587,Saar_E_28,NA,2000,05,09,Brazil,Bahia,Esplanada,"""Fazenda Chapada, caminho para Sitio do Conde.""",-37.854444,-11.7625,field_measured,splink,NA
LP2024_001709,herbarium,Chamaecrista_swainsonii,Conceicao_AS,taxonomist,NA,ALCB,81933,Conceicao_AS_822,NA,2004,09,04,Brazil,Sergipe,Indiaroba,"""BR 116, ca. 9 km saindo de Indiaroba, sentido Santa Luzia do Itanhim.""",-37.491802,-11.473423,estimated,splink,NA
LP2024_001710,herbarium,Chamaecrista_swainsonii,Queiroz_RT,northereast_BR_expert,2014,ASE,10635,NascimentoJunior_JE_170,NA,2006,NA,NA,Brazil,Sergipe,Areia_Branca,"""Parque Nacional da Serra de Itabaiana, Topo da Serra Comprida.""",-37.356316,-10.733203,estimated,splink,NA
LP2024_001711,herbarium,Chamaecrista_swainsonii,Queiroz_RT,northereast_BR_expert,2014,ASE,2071,Gomes_E_12,NA,1982,03,04,Brazil,Sergipe,Areia_Branca,"""Serra de Itabaiana""",-37.344532,-10.778164,estimated,splink,NA
LP2024_001712,herbarium,Chamaecrista_swainsonii,Queiroz_LP,taxonomist,2007,HUEFS,117760,Cordula_E_138,NA,2006,07,21,Brazil,Sergipe,Itabaiana,"""Distrito de Malhador.""",-37.341226,-10.747607,estimated,splink,NA
LP2024_001713,herbarium,Chamaecrista_swainsonii,Conceicao_AS,taxonomist,2005,HUEFS,65746,Oliveira_LB_144,NA,1997,07,10,Brazil,Pernambuco,Buique,"""Estrada para o vale de Catimbau.""",-37.206099,-8.610505,estimated,splink,NA
LP2024_001714,herbarium,Chamaecrista_swainsonii,Conceicao_AS,taxonomist,2005,HUEFS,65747,Miranda_AM_1738,NA,1994,06,18,Brazil,Pernambuco,Buique,"""5 km de estrada de barro para Catimbau""",-37.191891,-8.621264,estimated,splink,NA
LP2024_001715,herbarium,Chamaecrista_swainsonii,Queiroz_LP,taxonomist,2011,HUEFS,157996,Melo_E_7644,NA,2009,12,16,Brazil,Bahia,Barra_do_Mendes,"""Estrada para Canarina.""",-42.0175,-12.150833,field_measured,splink,NA
LP2024_001716,herbarium,Chamaecrista_swainsonii,Barneby_RC,taxonomist,NA,NY,471006,SantAna_SC_495,NA,1994,06,16,Brazil,Bahia,Itapicuru,"""Rod. Itapicuru/Tobias Barreto (SE), km 4""",-38.19,-11.2939,field_measured,splink,NA
LP2024_001717,herbarium,Chamaecrista_tragacanthoides_var_rasa,Rando_JG,taxonomist,2020,CEN,97116,Sevilha_AC_4942,NA,2008,12,10,Brazil,Minas_Gerais,Rio_Pardo_de_Minas_,"""Vereda Funda.""",-42.4755555,-15.9125,field_measured,splink,NA
LP2024_001718,herbarium,Chamaecrista_tragacanthoides_var_rasa,Rando_JG,taxonomist_literature,2014,SPF,48830,MelloSilva_R_CFCR11028,NA,1987,07,18,Brazil,Minas_Gerais,Diamantina,"""Estrada para Conselheiro Mata""",-43.748371,-18.293050,estimated,splink,NA
LP2024_001719,herbarium,Chamaecrista_tragacanthoides_var_rasa,Rando_JG,taxonomist_literature,2014,SPF,226145,Souza_VC_25389,NA,2001,07,08,Brazil,Minas_Gerais,Diamantina,"""Estrada entre Diamantina e Conselheiro Mata, km 185-186. Proximo a entrada do Sitio Pica-Pau.""",-43.736918,-18.292481,estimated,splink,NA
LP2024_001720,herbarium,Chamaecrista_tragacanthoides_var_rasa,Rando_JG,taxonomist,NA,HUEFS,186835,Rando_JG_1006,NA,2011,10,12,Brazil,Minas_Gerais,Diamantina,"""Rodovia 367, km 601,5, Diamantina sentido Gouveia. Morro ao lado esquerdo da rodovia.""",-43.689317,-18.320099,estimated,splink,NA
LP2024_001721,herbarium,Chamaecrista_tragacanthoides_var_rasa,Rando_JG,taxonomist,2020,SPF,221547,Costa_JY_136,NA,2010,11,21,Brazil,Minas_Gerais,Diamantina,"""Parque Estadual do Biribiri""",-43.623344,-18.219167,field_measured,splink,NA
LP2024_001722,herbarium,Chamaecrista_tragacanthoides_var_rasa,Rando_JG,taxonomist,2020,SPF,226147,Coutinho_IAC_12,NA,2012,06,27,Brazil,Minas_Gerais,Presidente_Kubitschek,"""Coleta realizada as margens da estrada. Estrada de terra de Presidente Kubistcheck sentido Gurutubas.""",-43.575530,-18.678998,estimated,splink,NA
LP2024_001723,herbarium,Chamaecrista_tragacanthoides_var_rasa,Rando_JG,taxonomist_literature,2014,RB,RB00144976,Martinelli_G_11295,NA,1985,07,25,Brazil,Minas_Gerais,Juramento,"""ESTR. ITACAMBIRA-JURAMENTO, 6 KM ANTES DE JURAMENTO.""",-43.568286,-16.900591,estimated,reflora,NA
LP2024_001724,herbarium,Chamaecrista_tragacanthoides_var_rasa,Cota_MMT,taxonomist,2014,SPF,221933,Cota_MMT_728,NA,2014,09,01,Brazil,Minas_Gerais,Itacambira,"""Rodovia de Guaraciama-Itacambira (MG 308); proximo ao km 79.""",-43.343806,-16.988389,field_measured,splink,NA
LP2024_001725,herbarium,Chamaecrista_tragacanthoides_var_rasa,Cota_MMT,taxonomist,2014,SPF,221932,Cota_MMT_733,NA,2014,09,01,Brazil,Minas_Gerais,Itacambira,"""Rodovia de Guaraciama-Itacambira (MG 308); proximo a uma antena de telefone.""",-43.325167,-17.082917,field_measured,splink,NA
LP2024_001726,herbarium,Chamaecrista_tragacanthoides_var_rasa,Cota_MMT,taxonomist,2014,SPF,221935,Cota_MMT_734,NA,2014,09,01,Brazil,Minas_Gerais,Itacambira,"""Estrada de Itacambira-Botumirim; ainda na parte asfaltada; sentido a balsa no Lago de Irape.""",-43.265111,-16.962194,field_measured,splink,NA
LP2024_001727,literature,Chamaecrista_tragacanthoides_var_rasa,Rando_JG,taxonomist_literature,2012,SPF,NA,Rando_JG_969,NA,2011,04,11,Brazil,Minas_Gerais,Grao_Mogol,"""BR 152, sentido Montes Claros - Salinas, km 396""",-42.851167,-16.246333,field_measured,Rando_2014,"""Dado recuperado da tese da Ju. """
LP2024_001728,herbarium,Chamaecrista_tragacanthoides_var_rasa,Rando_JG,taxonomist,2014,SPF,205442,Queiroz_LP_14932,NA,2010,10,27,Brazil,Minas_Gerais,Monte_Azul,"""Ca. 14,7 Km SE de Monte Azul.""",-42.808333,-15.22,locality_based,splink,NA
LP2024_001729,herbarium,Chamaecrista_tragacanthoides_var_rasa,Rando_JG,taxonomist,2020,HUEFS,198267,SaoMateus_WMB_276,NA,2013,08,18,Brazil,Bahia,Igapora,"""Cerca de 5 Km de Igapora. Estrada vicinal proxima a BR-430.""",-42.666824,-13.808938,estimated,splink,"""Ponto original em outro Municipio"""
LP2024_001730,herbarium,Chamaecrista_tragacanthoides_var_rasa,Rando_JG,taxonomist_literature,2012,NY,00978725,Irwin_HS_22366,NA,1969,01,21,Brazil,Minas_Gerais,Diamantina,"""Serra do Espinhaco, ca. 20 km S.W. of Diamantina""",-43.6836,-18.358,estimated,splink,"""Ponto ja estava realocado"""
LP2024_001731,herbarium,Chamaecrista_tragacanthoides_var_rasa,Rando_JG,taxonomist_literature,2014,UB,127660,Irwin_HS_23107,NA,1969,02,11,Brazil,Minas_Gerais,Grao_Mogol,"""Ca. 33km NE of Francisco Sa, road to Salinas""",-43.2439,-16.4147,estimated,splink,"""Ponto ja estava realocado"""
LP2024_001732,herbarium,Chamaecrista_tragacanthoides_var_rasa,Rando_JG,taxonomist_literature,2001,SPF,201600,Forzza_RC_4089,NA,2005,07,18,Brazil,Bahia,Igapora,"""Estrada lgapora - Caetite, BR 430, cerca de 387 km de Caetite. Serra Curva do Vento.""",-42.6575,-13.807222,field_measured,splink,NA
LP2024_001733,herbarium,Chamaecrista_tragacanthoides_var_rasa,Cota_MMT,taxonomist,2014,SPF,221931,Cota_MMT_674,NA,2014,01,15,Brazil,Minas_Gerais,Diamantina,"""Escarpas do rio Jequitinhonha na rodovia Olhos dagua-Sao Goncalo do Rio Preto (BR 451); 2;1 a 2;5 km ao sul do rio; em direcao a Sao Goncalo.""",-43.521,-17.573222,field_measured,splink,NA
LP2024_001734,herbarium,Chamaecrista_tragacanthoides_var_rasa,Cota_MMT,taxonomist,NA,HUEFS,243406,Cota_MMT_969,NA,2017,06,24,Brazil,Minas_Gerais,Grao_Mogol,"""Estrada vicinal iniciando na BR-251 indo ate Botumirim, passando por Sao Colares.""",-43.125,-16.646667,field_measured,splink,NA
LP2024_001735,herbarium,Chamaecrista_tragacanthoides_var_tragacanthoides,Cota_MMT,taxonomist,2014,SPF,221938,Cota_MMT_681,NA,2014,03,16,Brazil,Minas_Gerais,Diamantina,"""Estrada vicinal para a cachoeira Telesforo; cerca de 10 km da estrada de Diamantima-Conselheiro Mata (MG 220).""",-43.948004,-18.203408,field_measured,splink,NA
LP2024_001736,herbarium,Chamaecrista_tragacanthoides_var_tragacanthoides,Cota_MMT,taxonomist,NA,HUEFS,234231,Cota_MMT_244,NA,2011,12,17,Brazil,Minas_Gerais,Diamantina,"""Parque Nacional das Sempre Vivas.""",-43.844444,-17.93,field_measured,splink,NA
LP2024_001737,herbarium,Chamaecrista_tragacanthoides_var_tragacanthoides,Cota_MMT,taxonomist,2014,SPF,221937,Cota_MMT_771,NA,2014,09,03,Brazil,Minas_Gerais,Buenopolis,"""Parque Nacional das Sempre-Vivas, Entrada do distrito de Macacos; trilha proximo ao rio Jequitai; na divisa com a cidade de Bocaiuva.""",-43.836944,-17.919167,field_measured,splink,NA
